id	ratio	positive	negetive	num	라벨링	등락률
20180103	20.0	1	4	5	0	-3.6529680365296797
20180102	33.33	1	2	3	0	-3.736263736263736
20171127	23.08	3	10	13	0	-3.7037037037037033
20171108	16.13	5	26	31	0	-3.2467532467532463
20171106	33.33	2	4	6	0	-8.100147275405007
20171025	50.0	1	1	2	0	-3.8690476190476177
20170929	60.0	3	2	5	0	-2.56
20170922	9.09	1	10	11	0	-3.9525691699604746
20170919	33.33	2	4	6	0	-3.651903651903652
20170802	0.0	0	2	2	0	-2.580071174377224
20170721	66.67	2	1	3	0	-4.913793103448277
20170717	0.0	0	0	0	0	-2.523128679562657
