id	ratio	positive	negetive	num	라벨링	등락률
20110214	71.43	10	4	14	0	-13.04772909074749
20110215	36.84	7	12	19	0	-3.178983951753041
20110217	46.67	7	8	15	1	4.8
20110221	50.0	1	1	2	0	-2.7046191247974067
20110223	90.91	10	1	11	0	-3.7940957049984014
20110224	66.67	2	1	3	1	3.9437243824083295
20110308	70.59	12	5	17	1	7.367875647668394
20110309	66.67	8	4	12	1	9.448894894315222
20110310	63.89	23	13	36	0	-3.1393298059964727
20110311	68.18	15	7	22	0	-7.292425345957756
20110314	66.67	6	3	9	0	-3.9281154865953054
20110316	16.67	1	5	6	0	-3.6223036223036233
20110318	100.0	1	0	1	1	4.6980574324324325
20110323	66.67	2	1	3	1	3.1360290410406373
20110329	25.0	1	3	4	1	3.9800995024875614
20110406	100.0	3	0	3	0	-2.5122318404215283
20110414	42.86	6	8	14	1	5.1985981308411215
20110418	33.33	1	2	3	0	-3.3779295948382204
20110421	51.28	20	19	39	0	-2.610481032459914
20110422	66.67	2	1	3	0	-4.015661078205
20110425	68.75	11	5	16	0	-4.18366279677858
20110506	26.92	7	19	26	1	3.4907138062206307
20110525	0.0	0	3	3	1	2.943121693121693
20110530	50.0	1	1	2	1	2.8455717787488015
20110608	84.62	11	2	13	1	3.2227979274611402
20110613	100.0	5	0	5	0	-2.6567164179104483
20110617	50.0	4	4	8	1	4.61139896373057
20110622	75.0	3	1	4	1	5.360907539403675
20110623	25.0	3	9	12	1	2.5440686040971894
20110701	73.33	11	4	15	1	4.601053820097857
20110706	66.67	2	1	3	0	-3.2808036125702698
20110715	73.08	19	7	26	1	2.7641987378899646
20110718	69.23	9	4	13	1	2.6898460473966437
20110719	56.67	17	13	30	0	-2.989977259327887
20110726	62.5	10	6	16	1	8.747327917913639
20110804	64.71	11	6	17	0	-4.856718981806824
20110805	100.0	1	0	1	0	-10.225687320475995
20110808	68.0	34	16	50	0	-13.008501691196635
20110809	25.0	2	6	8	1	14.491382934005886
20110811	63.64	7	4	11	1	14.806152739048304
20110812	61.54	16	10	26	1	8.015356891013083
20110816	46.15	6	7	13	0	-2.5823298998984483
20110817	94.12	16	1	17	1	3.976172747580045
20110818	87.5	7	1	8	0	-11.465196218848467
20110819	33.33	2	4	6	0	-5.75911995470355
20110822	66.67	6	3	9	1	9.544245129173461
20110823	27.78	5	13	18	1	8.015356891013083
20110824	53.33	8	7	15	0	-10.967648338894527
20110826	47.62	10	11	21	1	3.565692258271764
20110830	84.62	11	2	13	1	5.067233913241663
20110901	43.75	7	9	16	1	13.484725201568162
20110902	70.0	21	9	30	1	4.060748272715422
20110905	57.89	22	16	38	0	-5.292828061384278
20110906	40.0	6	9	15	1	15.0
20110908	42.86	6	8	14	0	-2.8122843340234644
20110914	50.0	3	3	6	0	-5.2116882356385785
20110915	65.22	15	8	23	1	5.220238462964106
20110919	45.45	5	6	11	1	14.90837620671715
20110920	85.0	17	3	20	1	9.175973437971626
20110921	43.33	13	17	30	1	12.293797806653767
20110923	60.38	32	21	53	0	-14.02151983860121
20110926	40.0	6	9	15	1	7.611458740711771
20110928	87.5	7	1	8	1	2.563533951301725
20110929	45.0	9	11	20	1	6.343783783783784
20111004	40.0	4	6	10	0	-11.77692683721688
20111005	37.5	3	5	8	0	-5.748718659094057
20111007	55.56	5	4	9	1	12.285548124454785
20111010	62.07	18	11	29	0	-3.068755664897061
20111011	73.91	17	6	23	1	3.5622050048980323
20111012	81.82	9	2	11	1	2.8678304239401498
20111013	72.0	18	7	25	1	3.719958202716824
20111019	58.33	7	5	12	0	-7.268450221283042
20111020	0.0	0	3	3	1	3.2504944535213687
20111024	85.19	23	4	27	1	14.965121050471893
20111027	50.0	6	6	12	0	-12.343206493095815
20111114	61.54	8	5	13	0	-6.237912858822192
20111115	50.0	4	4	8	0	-4.6792849631966345
20111116	13.64	3	19	22	1	3.776146633289491
20111117	28.57	2	5	7	0	-3.454761028660206
20111122	57.14	8	6	14	0	-5.342057313235051
20111128	55.56	10	8	18	1	9.833195097226064
20111129	76.47	13	4	17	0	-3.356267830172848
20111202	25.0	2	6	8	0	-2.8515240904621435
20111205	25.0	1	3	4	0	-4.8891040309804605
20111208	71.43	15	6	21	0	-2.7191042950557467
20111213	75.0	6	2	8	0	-5.8329286061194745
20111214	60.0	3	2	5	0	-6.653257001392541
20111215	100.0	10	0	10	1	7.127465605834576
20111216	52.0	13	12	25	0	-10.552375058022587
20111220	60.0	3	2	5	1	5.587580617544661
20111221	66.67	8	4	12	1	7.210810810810813
20111226	66.67	2	1	3	0	-6.480662120660037
20111228	75.0	6	2	8	1	7.316404321834037
20111229	25.0	5	15	20	1	8.407011805591045
20120109	20.0	1	4	5	1	2.5121136566778004
20120113	50.0	4	4	8	1	7.114471261025492
20120117	83.33	5	1	6	0	-2.819966450559913
20120119	31.03	9	20	29	0	-3.811338732729872
20120126	73.91	17	6	23	0	-4.203770956668822
20120127	44.74	17	21	38	0	-4.3882426256751135
20120130	54.55	12	10	22	1	5.073054152408886
20120202	51.85	14	13	27	0	-2.8864864864864863
20120203	30.77	8	18	26	0	-7.920516531225648
20120208	50.0	4	4	8	1	3.40240169531434
20120213	22.22	2	7	9	1	5.595926074269039
20120220	66.67	4	2	6	1	3.577179664136186
20120221	28.57	2	5	7	0	-3.4536368684064414
20120222	20.0	1	4	5	0	-3.0710835058661146
20120223	0.0	0	3	3	1	2.9013883944464225
20120224	76.47	13	4	17	0	-3.0732860520094563
20120227	45.45	5	6	11	0	-2.908982748364069
20120305	23.08	3	10	13	0	-3.4476588130032813
20120312	20.0	3	12	15	1	2.8861476716047925
20120315	42.86	3	4	7	1	6.126663607159247
20120322	71.43	5	2	7	0	-6.036416757969429
20120327	25.0	1	3	4	0	-6.324889205011762
20120328	37.5	3	5	8	0	-2.599147246072075
20120402	73.33	11	4	15	1	7.445726930207522
20120403	54.55	6	5	11	0	-4.207948346877435
20120405	51.85	14	13	27	1	12.101307769690516
20120409	73.33	11	4	15	1	3.0086929363385564
20120410	73.08	19	7	26	0	-2.69341553388246
20120412	66.67	6	3	9	1	4.850436227669298
20120416	48.65	18	19	37	1	4.887067759344394
20120417	93.33	14	1	15	1	7.417818008575512
20120420	45.0	9	11	20	1	2.5579854208084822
20120424	58.82	10	7	17	0	-8.628747795414464
20120427	30.56	11	25	36	0	-4.384770668043754
20120430	70.97	22	9	31	1	6.770756616094662
20120502	40.0	4	6	10	0	-2.8648946932769244
20120503	54.84	17	14	31	1	4.421720399564457
20120504	66.67	40	20	60	0	-2.819966450559913
20120507	60.0	6	4	10	1	4.147422439934687
20120508	100.0	6	0	6	1	3.3864898763662428
20120510	80.0	12	3	15	1	3.675351224392154
20120511	31.25	5	11	16	1	8.210270179560329
20120514	63.16	24	14	38	1	2.5859729383941383
20120515	43.9	18	23	41	0	-3.866213151927437
20120517	67.86	19	9	28	0	-5.658412404535987
20120518	60.0	12	8	20	1	2.9069054335827302
20120521	68.29	28	13	41	1	9.896702423520065
20120522	70.0	21	9	30	0	-3.2175264813275004
20120524	74.14	43	15	58	0	-4.1263126646628825
20120529	10.53	6	51	57	1	5.890369473046638
20120604	47.22	17	19	36	1	8.145028383080021
20120607	46.88	15	17	32	1	3.7489043220281832
20120611	65.38	17	9	26	1	6.075909163093537
20120613	77.94	53	15	68	1	4.450200141276195
20120614	20.0	5	20	25	1	4.133791704238051
20120618	66.0	33	17	50	0	-7.100527668786363
20120620	50.0	6	6	12	1	6.953604730498067
20120621	70.73	29	12	41	1	6.384562224230503
20120627	45.0	9	11	20	0	-3.61562110933252
20120628	27.27	12	32	44	0	-3.8698792639848167
20120702	66.67	28	14	42	1	9.291585342386671
20120709	57.89	11	8	19	0	-3.734190885310424
20120712	75.0	9	3	12	0	-3.5673101027826526
20120713	33.33	4	8	12	0	-5.664595627420907
20120717	35.48	11	20	31	0	-5.416782054832456
20120718	68.18	15	7	22	1	12.499268021315222
20120720	53.85	7	6	13	0	-5.90963572880296
20120723	46.15	6	7	13	1	4.680144004430908
20120727	67.86	19	9	28	0	-2.9835735836406303
20120731	50.0	6	6	12	1	5.549829110833831
20120801	54.55	12	10	22	0	-2.742084703947368
20120803	48.48	16	17	33	1	8.846225239320093
20120808	66.67	14	7	21	1	6.372025254978143
20120813	81.82	27	6	33	0	-2.639028399232947
20120816	30.77	12	27	39	1	3.420795078529151
20120820	55.56	10	8	18	1	2.5107912043210017
20120821	57.14	8	6	14	1	2.943121693121693
20120823	66.67	8	4	12	1	4.2837402118839245
20120827	66.67	20	10	30	1	6.6787859626936426
20120828	51.72	15	14	29	1	6.590353411869304
20120903	62.5	35	21	56	0	-8.079388475645287
20120905	55.0	11	9	20	0	-4.0924481083468285
20120906	61.29	19	12	31	1	5.80199539524175
20120910	63.64	14	8	22	1	8.146844355041488
20120913	47.37	9	10	19	0	-4.362013288924207
20120914	34.62	9	17	26	0	-4.559195290540421
20120917	55.36	31	25	56	1	5.436393272579092
20120918	56.14	32	25	57	1	2.812571368339687
20120920	60.0	9	6	15	1	3.443690774746268
20120921	73.08	19	7	26	0	-3.7618574984949316
20121002	50.0	8	8	16	1	7.96997311782508
20121011	71.79	28	11	39	1	2.6724437838008788
20121012	65.79	25	13	38	0	-3.562407589945786
20121016	68.63	35	16	51	1	2.5825496427015957
20121017	60.0	15	10	25	0	-8.252350850709188
20121019	18.52	5	22	27	1	3.1252744936141807
20121022	44.12	15	19	34	0	-4.696603182174372
20121029	53.85	7	6	13	1	3.1781213692018944
20121102	89.47	17	2	19	1	2.5259781482842727
20121105	74.23	72	25	97	0	-5.507576992015642
20121109	80.77	42	10	52	1	7.715797692374425
20121113	58.06	18	13	31	0	-3.0219202458950094
20121115	62.5	20	12	32	0	-9.049660533471233
20121116	28.57	10	25	35	1	2.6099556142474603
20121119	46.58	34	39	73	1	11.604254178210745
20121120	71.7	38	15	53	0	-3.1327578198824417
20121123	85.71	18	3	21	0	-2.564059081890485
20121126	83.33	15	3	18	0	-3.7158222670866894
20121129	40.0	4	6	10	0	-4.242324199405745
20121130	75.0	15	5	20	0	-5.280698730104005
20121203	41.18	7	10	17	1	5.935048127477149
20121204	75.76	25	8	33	0	-12.903964724072766
20121205	21.21	7	26	33	0	-9.161242246915203
20121206	16.0	8	42	50	1	3.218568292035612
20121210	46.67	7	8	15	0	-3.3524532096254487
20121217	47.06	16	18	34	0	-5.004938328318442
20121218	38.64	17	27	44	0	-12.150007253735676
20121221	55.81	24	19	43	1	10.723090677575787
20121226	53.85	7	6	13	1	8.315701422034149
20130103	50.0	6	6	12	1	4.959912709331562
20130109	72.73	16	6	22	0	-6.199545771401588
20130114	62.5	20	12	32	0	-4.873633310307043
20130116	13.33	2	13	15	0	-4.045074408145734
20130121	60.0	3	2	5	0	-2.7063492063492065
20130122	53.85	14	12	26	1	2.7816298229871936
20130125	60.0	3	2	5	0	-7.06087499674674
20130130	54.17	13	11	24	0	-5.303118454735864
20130204	61.95	70	43	113	1	3.042831647828673
20130205	37.5	30	50	80	0	-3.593799613197472
20130206	7.69	1	12	13	0	-4.928438828672375
20130207	37.84	14	23	37	1	2.941546989166037
20130208	40.0	6	9	15	1	3.402068163739828
20130213	78.57	11	3	14	1	8.814131013669448
20130214	69.44	25	11	36	1	2.7816298229871936
20130218	76.67	23	7	30	1	6.724435806068459
20130221	71.43	10	4	14	1	3.5162717141515727
20130225	81.25	13	3	16	1	3.0095164484807486
20130226	62.5	15	9	24	1	2.7105608703807915
20130304	70.0	14	6	20	1	10.081895155693331
20130311	50.0	9	9	18	1	3.9296679993815022
20130315	50.0	2	2	4	0	-4.572224006852982
20130320	40.0	2	3	5	1	3.6000989408828223
20130401	50.0	5	5	10	1	6.923243243243244
20130404	43.59	17	22	39	0	-6.1082332626952365
20130405	47.06	16	18	34	0	-10.223401809784539
20130408	38.46	10	16	26	1	2.7956889126841875
20130410	78.95	15	4	19	1	5.7520818678949865
20130411	83.33	25	5	30	1	4.578809595331073
