id	ratio	positive	negetive	num	라벨링	등락률
20110812	22.22	2	7	9	1	8.015356891013083
20110817	40.0	2	3	5	1	3.976172747580045
20110822	50.0	2	2	4	1	9.544245129173461
20110823	50.0	2	2	4	1	8.015356891013083
20110826	16.67	1	5	6	1	3.565692258271764
20110830	62.5	5	3	8	1	5.067233913241663
20110901	16.67	1	5	6	1	13.484725201568162
20110902	55.0	11	9	20	1	4.060748272715422
20110906	22.22	2	7	9	1	15.0
20110915	33.33	4	8	12	1	5.220238462964106
20110919	22.22	2	7	9	1	14.90837620671715
20110920	56.25	9	7	16	1	9.175973437971626
20110921	25.0	3	9	12	1	12.293797806653767
20110926	46.67	7	8	15	1	7.611458740711771
20110928	71.43	5	2	7	1	2.563533951301725
20110929	22.22	2	7	9	1	6.343783783783784
20111007	28.57	2	5	7	1	12.285548124454785
20111011	40.0	4	6	10	1	3.5622050048980323
20111012	40.0	4	6	10	1	2.8678304239401498
20111013	25.0	1	3	4	1	3.719958202716824
20111020	33.33	1	2	3	1	3.2504944535213687
20111024	71.43	5	2	7	1	14.965121050471893
20111116	0.0	0	4	4	1	3.776146633289491
20111128	25.0	1	3	4	1	9.833195097226064
20111215	75.0	3	1	4	1	7.127465605834576
20111220	0.0	0	5	5	1	5.587580617544661
20111221	55.56	5	4	9	1	7.210810810810813
20111228	71.43	5	2	7	1	7.316404321834037
20111229	20.0	1	4	5	1	8.407011805591045
20120109	0.0	0	5	5	1	2.5121136566778004
20120113	0.0	0	6	6	1	7.114471261025492
20120130	44.44	4	5	9	1	5.073054152408886
20120208	0.0	0	4	4	1	3.40240169531434
20120213	14.29	1	6	7	1	5.595926074269039
20120220	33.33	2	4	6	1	3.577179664136186
20120223	0.0	0	2	2	1	2.9013883944464225
20120312	12.5	1	7	8	1	2.8861476716047925
20120315	50.0	3	3	6	1	6.126663607159247
20120402	42.86	6	8	14	1	7.445726930207522
20120405	40.0	4	6	10	1	12.101307769690516
20120409	45.45	5	6	11	1	3.0086929363385564
20120412	62.5	5	3	8	1	4.850436227669298
20120416	33.33	4	8	12	1	4.887067759344394
20120417	60.0	3	2	5	1	7.417818008575512
20120420	0.0	0	10	10	1	2.5579854208084822
20120430	16.67	1	5	6	1	6.770756616094662
20120503	18.18	2	9	11	1	4.421720399564457
20120507	33.33	3	6	9	1	4.147422439934687
20120508	60.0	3	2	5	1	3.3864898763662428
20120510	60.0	6	4	10	1	3.675351224392154
20120511	18.18	2	9	11	1	8.210270179560329
20120514	50.0	11	11	22	1	2.5859729383941383
20120518	14.29	1	6	7	1	2.9069054335827302
20120521	61.54	8	5	13	1	9.896702423520065
20120529	20.0	4	16	20	1	5.890369473046638
20120604	33.33	5	10	15	1	8.145028383080021
20120607	50.0	7	7	14	1	3.7489043220281832
20120611	41.67	5	7	12	1	6.075909163093537
20120613	53.57	15	13	28	1	4.450200141276195
20120614	37.5	6	10	16	1	4.133791704238051
20120620	44.44	4	5	9	1	6.953604730498067
20120621	66.67	8	4	12	1	6.384562224230503
20120702	30.0	3	7	10	1	9.291585342386671
20120718	42.86	3	4	7	1	12.499268021315222
20120723	22.22	2	7	9	1	4.680144004430908
20120731	16.67	1	5	6	1	5.549829110833831
20120803	37.5	6	10	16	1	8.846225239320093
20120808	30.0	3	7	10	1	6.372025254978143
20120816	23.53	4	13	17	1	3.420795078529151
20120820	33.33	4	8	12	1	2.5107912043210017
20120821	41.67	5	7	12	1	2.943121693121693
20120823	50.0	5	5	10	1	4.2837402118839245
20120827	43.75	7	9	16	1	6.6787859626936426
20120828	60.87	14	9	23	1	6.590353411869304
20120906	41.18	7	10	17	1	5.80199539524175
20120910	54.55	6	5	11	1	8.146844355041488
20120917	17.39	4	19	23	1	5.436393272579092
20120918	33.33	6	12	18	1	2.812571368339687
20120920	58.33	7	5	12	1	3.443690774746268
20121002	46.67	7	8	15	1	7.96997311782508
20121011	31.58	6	13	19	1	2.6724437838008788
20121016	17.65	3	14	17	1	2.5825496427015957
20121019	11.11	2	16	18	1	3.1252744936141807
20121029	30.0	3	7	10	1	3.1781213692018944
20121102	50.0	5	5	10	1	2.5259781482842727
20121109	58.62	17	12	29	1	7.715797692374425
20121116	25.0	6	18	24	1	2.6099556142474603
20121119	60.0	15	10	25	1	11.604254178210745
20121203	30.77	4	9	13	1	5.935048127477149
20121206	30.0	9	21	30	1	3.218568292035612
20121221	25.93	7	20	27	1	10.723090677575787
20121226	15.38	2	11	13	1	8.315701422034149
20130103	27.27	3	8	11	1	4.959912709331562
20130122	21.43	3	11	14	1	2.7816298229871936
20130204	28.12	9	23	32	1	3.042831647828673
20130207	25.0	5	15	20	1	2.941546989166037
20130208	36.36	4	7	11	1	3.402068163739828
20130213	66.67	6	3	9	1	8.814131013669448
20130214	56.52	13	10	23	1	2.7816298229871936
20130218	58.33	7	5	12	1	6.724435806068459
20130221	54.55	6	5	11	1	3.5162717141515727
20130225	71.43	5	2	7	1	3.0095164484807486
20130226	35.71	5	9	14	1	2.7105608703807915
20130304	16.67	1	5	6	1	10.081895155693331
20130311	41.18	7	10	17	1	3.9296679993815022
20130320	50.0	2	2	4	1	3.6000989408828223
20130401	25.0	2	6	8	1	6.923243243243244
20130408	20.0	4	16	20	1	2.7956889126841875
20130410	50.0	3	3	6	1	5.7520818678949865
20130411	64.29	9	5	14	1	4.578809595331073
20130415	81.82	9	2	11	1	3.074107959743824
20130416	18.75	3	13	16	1	3.1579777896127967
20130423	33.33	3	6	9	1	4.205463402602208
20130425	75.0	6	2	8	1	3.738651647612644
20130503	0.0	0	12	12	1	3.910866525328162
20130507	25.0	7	21	28	1	6.311260921630372
20130516	45.45	5	6	11	1	6.101852466635681
20130617	30.0	3	7	10	1	3.2076719576719577
20130625	15.38	2	11	13	1	8.887461184280971
20130628	50.0	5	5	10	1	4.348998718899602
20130710	25.0	2	6	8	1	5.625248544882687
20130715	57.14	4	3	7	1	4.855660956800655
20130723	40.0	2	3	5	1	4.60079324021383
20130726	40.0	4	6	10	1	6.313356447086017
20130801	56.25	9	7	16	1	2.5297666045542115
20130823	25.0	3	9	12	1	2.828764402065952
20130910	40.0	2	3	5	1	3.619308690624063
20130911	50.0	4	4	8	1	4.7784391534391535
20130925	42.86	3	4	7	1	4.683764839350109
20130926	0.0	0	6	6	1	4.648372489066069
20131017	35.0	7	13	20	1	7.822657998507942
20131023	53.85	7	6	13	1	3.1201482446035964
20131112	26.32	5	14	19	1	7.176604270079541
20131115	46.67	7	8	15	1	4.269609018949389
20131119	7.14	1	13	14	1	4.777810915597971
20131121	57.14	4	3	7	1	5.757004944666822
20131122	62.5	10	6	16	1	10.397417343871759
20131127	70.0	7	3	10	1	2.587961616749055
20131209	16.67	2	10	12	1	3.230162027420025
20131211	23.08	3	10	13	1	3.5215453194650816
20131212	57.14	4	3	7	1	2.5549016793454857
20131217	43.75	7	9	16	1	7.964777871747675
20131220	28.57	6	15	21	1	3.229909598873393
20131226	46.15	6	7	13	1	3.8936503548060086
20140114	20.0	1	4	5	1	6.107087061496947
20140121	28.57	2	5	7	1	2.7295870262115782
20140128	56.25	9	7	16	1	3.8031995170540296
20140204	9.09	1	10	11	1	3.0588697402661165
20140207	10.0	1	9	10	1	5.326748813348036
20140212	15.0	6	34	40	1	14.909025884035945
20140224	8.33	1	11	12	1	3.4706226820222525
20140305	33.33	1	2	3	1	6.6173216943561695
20140312	33.33	3	6	9	1	2.862292408702742
20140318	26.67	4	11	15	1	2.9138948749180176
20140321	27.27	3	8	11	1	2.9818051768071885
20140327	40.0	4	6	10	1	4.23448338395974
20140328	36.36	8	14	22	1	8.320647209777741
20140401	45.0	9	11	20	1	14.984721460471675
20140402	55.0	11	9	20	1	14.997785424687404
20140403	33.33	13	26	39	1	3.4278434509525084
20140411	35.71	5	9	14	1	8.902168555938886
20140417	41.67	5	7	12	1	2.974960495928042
20140512	50.0	9	9	18	1	8.641228181934006
20140513	26.32	10	28	38	1	2.6092820076812573
20140520	50.0	4	4	8	1	3.530442880227876
20140526	61.11	11	7	18	1	7.0551224182738315
20140605	38.46	5	8	13	1	6.0903681078519165
20140610	47.06	8	9	17	1	5.93977659057795
20140616	27.27	6	16	22	1	4.183744316782009
20140619	15.0	3	17	20	1	3.807688189313631
20140620	35.71	5	9	14	1	4.037299114971221
20140624	66.67	8	4	12	1	3.298783939411684
20140626	40.0	6	9	15	1	7.6784343821949355
20140627	47.06	8	9	17	1	3.169879904493781
20140701	15.38	2	11	13	1	13.030220435419574
20140703	41.94	13	18	31	1	5.820939916716241
20140704	42.86	9	12	21	1	14.999859459763329
20140724	23.08	3	10	13	1	6.957904300423985
20140729	29.41	5	12	17	1	6.41353098610483
20140801	33.33	8	16	24	1	11.052725013314397
20140805	45.83	11	13	24	1	14.418541411732711
20140807	45.45	20	24	44	1	6.193540001299797
20140813	46.15	12	14	26	1	4.354652193363777
20140814	54.84	17	14	31	1	6.762921620965785
20140825	41.18	14	20	34	1	2.846919598526069
20140829	35.0	14	26	40	1	3.4203629663419823
20140902	20.0	5	20	25	1	3.61696899861896
20140915	40.91	9	13	22	1	14.864124632110595
20140922	34.78	8	15	23	1	4.727055668214823
20140924	57.14	12	9	21	1	9.348843365801622
20140929	27.27	9	24	33	1	11.862993838347228
20141007	25.0	5	15	20	1	5.378324977675276
20141014	51.85	14	13	27	1	2.8063411923691666
20141015	34.62	9	17	26	1	4.154322470440653
20141020	59.26	16	11	27	1	2.5644803772086053
20141027	44.83	13	16	29	1	3.4786806310875384
20141107	45.16	14	17	31	1	5.0861806488983285
20141117	34.09	15	29	44	1	3.1010319341793333
20141118	42.86	12	16	28	1	5.263157894736842
20141120	36.67	11	19	30	1	6.816688844346375
20141121	34.48	10	19	29	1	3.1561435599848617
20141202	28.57	8	20	28	1	7.2471521696187535
20141216	18.42	7	31	38	1	15.000327927218894
20141223	38.46	10	16	26	1	3.243998114264875
20141226	47.83	11	12	23	1	7.510310011376562
20141230	42.86	9	12	21	1	6.9376104615946295
20150105	50.0	10	10	20	1	4.247012074913751
20150106	34.38	11	21	32	1	3.2850462802225
20150108	60.0	12	8	20	1	3.14455624774606
20150113	37.93	11	18	29	1	2.6457808651371324
20150120	54.55	12	10	22	1	5.8686899969030675
20150122	27.27	6	16	22	1	13.859374589064512
20150127	29.03	9	22	31	1	3.203281410225109
20150202	28.95	11	27	38	1	2.5524879114022774
20150209	24.44	11	34	45	1	3.254804512678263
20150216	38.24	13	21	34	1	5.886329512058009
20150217	40.74	11	16	27	1	2.51073581494748
20150226	18.75	3	13	16	1	7.185872672093638
20150302	58.33	14	10	24	1	2.9859443983455063
20150305	64.29	18	10	28	1	2.6156485509466334
20150311	25.0	8	24	32	1	4.312408706034948
20150324	20.0	4	16	20	1	6.277444299393491
20150402	45.45	10	12	22	1	4.0299023523660775
20150420	45.83	11	13	24	1	2.7573378213361512
20150424	44.44	8	10	18	1	5.8178497158337095
20150506	31.82	7	15	22	1	5.902839382051638
20150528	27.27	3	8	11	1	5.81325514025295
20150529	66.67	14	7	21	1	2.8946797322337776
20150602	47.83	11	12	23	1	4.293406346485132
20150616	18.18	2	9	11	1	7.392081508624543
20150618	38.46	5	8	13	1	6.520052849166772
20150630	36.36	4	7	11	1	9.047640190027973
20150701	33.33	6	12	18	1	3.4070551447835578
20150706	8.33	1	11	12	1	6.914986926848828
20150709	41.67	10	14	24	1	5.654308710649802
20150710	50.0	8	8	16	1	5.083312499080842
20150715	60.0	12	8	20	1	5.088722458746386
20150723	33.33	5	10	15	1	2.8980427457321984
20150807	36.36	4	7	11	1	5.479452054794519
20150811	22.22	2	7	9	1	3.150912106135987
20150824	15.0	3	17	20	1	4.104104104104104
20150825	41.18	7	10	17	1	5.5769230769230775
20150917	47.37	9	10	19	1	7.1080817916260965
20150923	0.0	0	14	14	1	3.4703196347031966
20151013	31.82	7	15	22	1	4.036697247706424
20151023	60.0	9	6	15	1	9.82824427480916
20151105	36.36	4	7	11	1	4.5178105994787146
20151116	13.33	2	13	15	1	3.075396825396825
20151125	39.13	9	14	23	1	9.661835748792267
20151130	20.0	2	8	10	1	4.504504504504505
20151204	16.67	2	10	12	1	4.477611940298506
20151216	58.33	7	5	12	1	3.333333333333333
20151228	28.57	6	15	21	1	3.800904977375565
20151229	54.55	6	5	11	1	3.3129904097646032
20160108	18.75	3	13	16	1	3.53045013239188
20160115	42.11	8	11	19	1	7.796610169491526
20160120	25.0	4	12	16	1	4.552469135802468
20160121	28.57	10	25	35	1	7.084870848708488
20160309	50.0	4	4	8	1	3.8135593220338975
20160321	6.25	1	15	16	1	6.276505513146735
20160401	6.67	1	14	15	1	3.2
20160503	30.77	4	9	13	1	3.456402199528672
20160608	23.08	3	10	13	1	4.250559284116331
20160624	33.33	5	10	15	1	2.7027027027027017
20160629	30.77	4	9	13	1	3.543307086614173
20160809	44.44	4	5	9	1	5.338078291814947
20160822	24.0	6	19	25	1	3.891050583657588
20160824	17.65	3	14	17	1	4.322766570605188
20160831	18.18	4	18	22	1	6.686046511627906
20160920	41.67	5	7	12	1	2.6341463414634148
20161013	11.11	2	16	18	1	3.429796355841372
20161104	0.0	0	11	11	1	3.6637931034482754
20161115	10.0	2	18	20	1	3.6319612590799033
20161121	25.0	3	9	12	1	3.32541567695962
20161207	50.0	8	8	16	1	3.4869240348692405
20161208	90.91	10	1	11	1	3.3694344163658236
20161213	50.0	2	2	4	1	3.8372093023255816
20161229	25.0	4	12	16	1	4.357798165137615
20170102	20.0	4	16	20	1	5.494505494505495
20170120	10.0	1	9	10	1	2.57847533632287
20170131	0.0	0	14	14	1	2.5730994152046787
20170203	25.0	2	6	8	1	3.3642691415313224
20170207	29.41	5	12	17	1	10.879120879120881
20170208	23.53	8	26	34	1	4.955401387512389
20170221	59.09	13	9	22	1	3.0520646319569122
20170309	61.9	13	8	21	1	5.327102803738318
20170321	50.0	6	6	12	1	4.181494661921708
20170331	40.0	12	18	30	1	2.6424442609413705
20170404	17.86	5	23	28	1	4.453441295546559
20170504	50.0	6	6	12	1	3.6815068493150687
20170510	25.0	4	12	16	1	4.100418410041842
20170517	23.53	4	13	17	1	2.5528169014084514
20170519	55.0	11	9	20	1	2.6064291920069502
20170529	42.11	8	11	19	1	3.639514731369152
20170602	75.0	3	1	4	1	8.068669527896995
20170605	50.0	14	14	28	1	3.256552819698173
20170628	11.11	2	16	18	1	3.336259877085163
20170711	64.29	9	5	14	1	2.532751091703057
20170814	25.0	3	9	12	1	2.6532479414455628
20170831	27.27	3	8	11	1	4.495412844036697
20170907	69.23	9	4	13	1	4.058721934369602
20171012	83.33	5	1	6	1	2.7250206440957894
20171113	52.63	10	9	19	1	3.6666666666666665
20171120	50.0	10	10	20	1	3.472770323599053
20171122	35.71	5	9	14	1	2.8615622583139984
20171208	16.67	1	5	6	1	4.731355252606255
20171221	72.73	8	3	11	1	4.296875
20180111	62.5	5	3	8	1	3.0732860520094563
20180117	50.0	6	6	12	1	12.043795620437956
20180125	69.23	9	4	13	1	4.327868852459017
20180205	33.33	8	16	24	1	7.72005772005772
20180213	54.17	13	11	24	1	5.6100981767180915
20180222	36.36	4	7	11	1	3.036303630363036
20180307	43.75	7	9	16	1	6.1875
20180308	50.0	8	8	16	1	4.708652148322543
20180315	63.64	7	4	11	1	4.195402298850575
20180319	13.64	3	19	22	1	5.224719101123594
20180323	25.0	6	18	24	1	6.199304750869062
20180328	26.67	4	11	15	1	3.6666666666666665
20180412	33.33	5	10	15	1	3.29538645895746
20180417	33.33	5	10	15	1	3.23529411764706
20180508	47.06	8	9	17	1	4.465408805031446
20180509	46.67	7	8	15	1	3.5520770620108366
20180510	38.89	14	22	36	1	3.1395348837209305
20180518	40.0	6	9	15	1	3.206997084548105
20180523	23.53	4	13	17	1	3.747203579418344
20180529	35.0	7	13	20	1	2.717391304347826
20180608	21.05	4	15	19	1	3.5812672176308538
20180619	32.0	8	17	25	1	2.9951100244498776
20180621	29.41	5	12	17	1	5.850091407678245
20180622	58.33	7	5	12	1	3.281519861830743
20180702	40.74	11	16	27	1	3.9682539682539684
20180711	15.38	2	11	13	1	5.205320994794679
20180724	27.27	6	16	22	1	3.626306084818685
20180731	16.67	2	10	12	1	2.9624753127057275
20180802	30.0	3	7	10	1	2.599090318388564
20180813	52.38	11	10	21	1	4.142441860465117
20180820	28.57	4	10	14	1	6.035087719298246
20180830	40.0	2	3	5	1	6.416382252559727
20180918	46.15	6	7	13	1	3.7983425414364635
20181001	36.36	4	7	11	1	4.12087912087912
20181011	11.11	1	8	9	1	5.141202027516291
20181016	44.44	8	10	18	1	2.517985611510792
20181018	25.0	4	12	16	1	3.1578947368421053
20181019	34.62	9	17	26	1	2.7210884353741496
20181101	54.55	6	5	11	1	8.695652173913043
20181102	52.63	10	9	19	1	4.452830188679245
20181114	36.67	11	19	30	1	5.853256389117888
20181116	62.5	10	6	16	1	5.439005439005438
20181126	46.15	6	7	13	1	4.0983606557377055
20181130	8.7	2	21	23	1	2.8368794326241136
20181206	20.0	5	20	25	1	3.548153511947864
20181218	17.39	4	19	23	1	7.641741988496302
20190114	15.38	4	22	26	1	3.1365313653136533
20190117	30.77	4	9	13	1	3.832116788321168
20190130	12.5	2	14	16	1	3.3363390441839496
20190207	0.0	0	11	11	1	6.707317073170732
20190215	11.76	2	15	17	1	2.5876460767946576
20190307	28.12	9	23	32	1	2.5067144136078783
20190325	28.57	4	10	14	1	2.9000000000000004
20190509	20.0	3	12	15	1	4.253112033195022
20190520	21.74	5	18	23	1	3.09278350515464
20190527	31.03	9	20	29	1	3.548387096774193
20190604	16.67	2	10	12	1	2.683178534571723
20190617	25.0	5	15	20	1	6.165099268547545
20190619	47.06	8	9	17	1	3.6597428288822944
20190806	21.05	4	15	19	1	4.202719406674906
20190809	33.33	8	16	24	1	3.016241299303944
20190816	11.11	2	16	18	1	3.057757644394111
20190826	18.75	3	13	16	1	3.526734926052332
20190830	38.46	5	8	13	1	3.191489361702128
20191021	37.5	9	15	24	1	9.691629955947137
20191030	31.82	7	15	22	1	5.698924731182796
20191107	58.33	7	5	12	1	2.88659793814433
20191111	38.1	8	13	21	1	5.306122448979592
20191121	42.86	6	8	14	1	2.538071065989848
20191216	31.82	7	15	22	1	3.065134099616858
20191224	11.76	2	15	17	1	3.5137701804368464
20200110	44.44	8	10	18	1	4.039408866995074
20200205	38.46	5	8	13	1	2.9268292682926833
20200227	21.05	4	15	19	1	6.299212598425196
20200615	42.86	12	16	28	1	4.554455445544554
20200626	47.83	11	12	23	1	3.333333333333333
20200629	46.88	15	17	32	1	8.38709677419355
20200701	35.0	7	13	20	1	8.849557522123892
20200703	54.17	13	11	24	1	10.121457489878543
20200716	47.37	9	10	19	1	2.9197080291970803
20200731	36.36	4	7	11	1	3.2338308457711435
