id	ratio	positive	negetive	num
2012.05.11.	31.25	5	11	16
2012.05.12.	100.0	3	0	3
2012.05.13.	50.0	2	2	4
2012.05.14.	63.16	24	14	38
2012.05.15.	43.9	18	23	41
2012.05.16.	47.83	22	24	46
2012.05.17.	67.86	19	9	28
2012.05.18.	60.0	12	8	20
2012.05.19.	50.0	4	4	8
2012.05.20.	66.67	8	4	12
2012.05.21.	68.29	28	13	41
2012.05.22.	70.0	21	9	30
2012.05.23.	38.89	7	11	18
2012.05.24.	74.14	43	15	58
2012.05.25.	51.22	21	20	41
2012.05.26.	100.0	2	0	2
2012.05.27.	20.0	1	4	5
2012.05.28.	50.0	3	3	6
2012.05.29.	10.53	6	51	57
2012.05.30.	41.67	10	14	24
2012.05.31.	65.52	19	10	29
2012.06.01.	64.71	11	6	17
2012.06.02.	80.0	4	1	5
2012.06.03.	50.0	1	1	2
2012.06.04.	47.22	17	19	36
2012.06.05.	54.55	18	15	33
2012.06.06.	22.22	2	7	9
2012.06.07.	46.88	15	17	32
2012.06.08.	47.5	19	21	40
2012.06.09.	100.0	4	0	4
2012.06.10.	27.27	3	8	11
2012.06.11.	65.38	17	9	26
2012.06.12.	72.41	42	16	58
2012.06.13.	77.94	53	15	68
2012.06.14.	20.0	5	20	25
2012.06.15.	64.71	11	6	17
2012.06.16.	50.0	4	4	8
2012.06.17.	50.0	2	2	4
2012.06.18.	66.0	33	17	50
2012.06.19.	68.18	15	7	22
2012.06.20.	50.0	6	6	12
2012.06.21.	70.73	29	12	41
2012.06.22.	60.0	42	28	70
2012.06.23.	75.0	6	2	8
2012.06.24.	100.0	4	0	4
2012.06.25.	61.54	8	5	13
2012.06.26.	48.28	14	15	29
2012.06.27.	45.0	9	11	20
2012.06.28.	27.27	12	32	44
2012.06.29.	21.43	3	11	14
2012.06.30.	83.33	5	1	6
2012.07.01.	54.55	6	5	11
2012.07.02.	66.67	28	14	42
2012.07.03.	65.0	13	7	20
2012.07.04.	79.66	47	12	59
2012.07.05.	78.57	11	3	14
2012.07.06.	33.33	3	6	9
2012.07.07.	75.0	3	1	4
2012.07.08.	85.71	6	1	7
2012.07.09.	57.89	11	8	19
2012.07.10.	36.36	4	7	11
2012.07.11.	82.14	23	5	28
2012.07.12.	75.0	9	3	12
2012.07.13.	33.33	4	8	12
2012.07.14.	100.0	1	0	1
2012.07.15.	66.67	2	1	3
2012.07.16.	21.62	8	29	37
2012.07.17.	35.48	11	20	31
2012.07.18.	68.18	15	7	22
2012.07.19.	80.85	38	9	47
2012.07.20.	53.85	7	6	13
2012.07.21.	50.0	2	2	4
2012.07.22.	0.0	0	2	2
2012.07.23.	46.15	6	7	13
2012.07.24.	75.86	22	7	29
2012.07.25.	63.64	7	4	11
2012.07.26.	52.5	21	19	40
2012.07.27.	67.86	19	9	28
2012.07.28.	0.0	0	4	4
2012.07.29.	50.0	2	2	4
2012.07.30.	60.87	14	9	23
2012.07.31.	50.0	6	6	12
2012.08.01.	54.55	12	10	22
2012.08.02.	41.18	14	20	34
2012.08.03.	48.48	16	17	33
2012.08.04.	33.33	1	2	3
2012.08.05.	40.0	2	3	5
2012.08.06.	86.3	63	10	73
2012.08.07.	81.94	59	13	72
2012.08.08.	66.67	14	7	21
2012.08.09.	35.29	6	11	17
2012.08.10.	29.17	7	17	24
2012.08.11.	0.0	0	3	3
2012.08.12.	25.0	1	3	4
2012.08.13.	81.82	27	6	33
2012.08.14.	68.0	17	8	25
2012.08.15.	62.5	5	3	8
2012.08.16.	30.77	12	27	39
2012.08.17.	18.18	2	9	11
2012.08.18.	100.0	4	0	4
2012.08.19.	50.0	1	1	2
2012.08.20.	55.56	10	8	18
2012.08.21.	57.14	8	6	14
2012.08.22.	25.0	6	18	24
2012.08.23.	66.67	8	4	12
2012.08.24.	43.75	14	18	32
2012.08.25.	0.0	0	4	4
2012.08.26.	66.67	6	3	9
2012.08.27.	66.67	20	10	30
2012.08.28.	51.72	15	14	29
2012.08.29.	53.85	21	18	39
2012.08.30.	34.09	15	29	44
2012.08.31.	86.96	20	3	23
2012.09.01.	100.0	1	0	1
2012.09.02.	69.23	9	4	13
2012.09.03.	62.5	35	21	56
2012.09.04.	50.0	18	18	36
2012.09.05.	55.0	11	9	20
2012.09.06.	61.29	19	12	31
2012.09.07.	83.33	20	4	24
2012.09.09.	55.56	5	4	9
2012.09.10.	63.64	14	8	22
2012.09.11.	73.08	19	7	26
2012.09.12.	79.59	39	10	49
2012.09.13.	47.37	9	10	19
2012.09.14.	34.62	9	17	26
2012.09.15.	33.33	1	2	3
2012.09.16.	28.57	2	5	7
2012.09.17.	55.36	31	25	56
2012.09.18.	56.14	32	25	57
2012.09.19.	77.78	28	8	36
2012.09.20.	60.0	9	6	15
2012.09.21.	73.08	19	7	26
2012.09.22.	33.33	1	2	3
2012.09.23.	72.73	8	3	11
2012.09.24.	47.06	8	9	17
2012.09.25.	57.14	24	18	42
2012.09.26.	27.78	5	13	18
2012.09.27.	42.5	17	23	40
2012.09.28.	61.29	19	12	31
2012.09.29.	62.5	5	3	8
2012.09.30.	50.0	1	1	2
2012.10.01.	0.0	0	3	3
2012.10.02.	50.0	8	8	16
2012.10.03.	33.33	2	4	6
2012.10.04.	57.78	26	19	45
2012.10.05.	36.36	12	21	33
2012.10.06.	50.0	1	1	2
2012.10.07.	77.78	7	2	9
2012.10.08.	68.42	26	12	38
2012.10.09.	75.86	44	14	58
2012.10.10.	63.64	14	8	22
2012.10.11.	71.79	28	11	39
2012.10.12.	65.79	25	13	38
2012.10.13.	60.0	3	2	5
2012.10.14.	80.0	4	1	5
2012.10.15.	63.64	21	12	33
2012.10.16.	68.63	35	16	51
2012.10.17.	60.0	15	10	25
2012.10.18.	33.33	9	18	27
2012.10.19.	18.52	5	22	27
2012.10.20.	33.33	1	2	3
2012.10.21.	57.14	4	3	7
2012.10.22.	44.12	15	19	34
2012.10.23.	75.0	21	7	28
2012.10.24.	41.67	5	7	12
2012.10.25.	82.93	34	7	41
2012.10.26.	66.67	30	15	45
2012.10.27.	75.0	3	1	4
2012.10.28.	64.71	11	6	17
2012.10.29.	53.85	7	6	13
2012.10.30.	61.54	8	5	13
2012.10.31.	37.5	6	10	16
2012.11.01.	86.0	43	7	50
2012.11.02.	89.47	17	2	19
2012.11.03.	85.71	6	1	7
2012.11.04.	60.0	6	4	10
2012.11.05.	74.23	72	25	97
2012.11.06.	65.57	40	21	61
2012.11.07.	82.14	46	10	56
2012.11.08.	77.36	82	24	106
2012.11.09.	80.77	42	10	52
2012.11.10.	82.76	24	5	29
2012.11.11.	65.79	25	13	38
2012.11.12.	68.25	43	20	63
2012.11.13.	58.06	18	13	31
2012.11.14.	44.44	12	15	27
2012.11.15.	62.5	20	12	32
2012.11.16.	28.57	10	25	35
2012.11.17.	50.0	1	1	2
2012.11.18.	0.0	0	2	2
2012.11.19.	46.58	34	39	73
2012.11.20.	71.7	38	15	53
2012.11.21.	67.24	39	19	58
2012.11.22.	60.0	9	6	15
2012.11.23.	85.71	18	3	21
2012.11.24.	0.0	0	1	1
2012.11.25.	62.5	5	3	8
2012.11.26.	83.33	15	3	18
2012.11.27.	66.67	10	5	15
2012.11.28.	81.82	9	2	11
2012.11.29.	40.0	4	6	10
2012.11.30.	75.0	15	5	20
2012.12.01.	66.67	2	1	3
2012.12.02.	55.56	5	4	9
2012.12.03.	41.18	7	10	17
2012.12.04.	75.76	25	8	33
2012.12.05.	21.21	7	26	33
2012.12.06.	16.0	8	42	50
2012.12.07.	46.67	21	24	45
2012.12.09.	18.18	2	9	11
2012.12.10.	46.67	7	8	15
2012.12.11.	40.0	6	9	15
2012.12.12.	42.86	12	16	28
2012.12.13.	72.22	13	5	18
2012.12.14.	76.32	29	9	38
2012.12.15.	100.0	1	0	1
2012.12.16.	0.0	0	2	2
2012.12.17.	47.06	16	18	34
2012.12.18.	38.64	17	27	44
2012.12.19.	40.0	2	3	5
2012.12.20.	30.77	16	36	52
2012.12.21.	55.81	24	19	43
2012.12.22.	25.0	1	3	4
2012.12.23.	75.0	3	1	4
2012.12.24.	73.85	48	17	65
2012.12.25.	57.14	4	3	7
2012.12.26.	53.85	7	6	13
2012.12.27.	66.67	18	9	27
2012.12.28.	64.0	32	18	50
2012.12.29.	100.0	1	0	1
2012.12.30.	50.0	1	1	2
2012.12.31.	81.48	22	5	27
2013.01.01.	75.0	9	3	12
2013.01.02.	68.75	11	5	16
2013.01.03.	50.0	6	6	12
2013.01.04.	58.82	10	7	17
2013.01.05.	100.0	1	0	1
2013.01.06.	0.0	0	3	3
2013.01.07.	55.56	5	4	9
2013.01.08.	21.88	7	25	32
2013.01.09.	72.73	16	6	22
2013.01.10.	34.62	27	51	78
2013.01.11.	61.76	21	13	34
2013.01.12.	33.33	1	2	3
2013.01.13.	100.0	1	0	1
2013.01.14.	62.5	20	12	32
2013.01.15.	42.11	8	11	19
2013.01.16.	13.33	2	13	15
2013.01.17.	66.67	10	5	15
2013.01.18.	71.43	5	2	7
2013.01.19.	50.0	1	1	2
2013.01.20.	0.0	0	1	1
2013.01.21.	60.0	3	2	5
2013.01.22.	53.85	14	12	26
2013.01.23.	36.0	18	32	50
2013.01.24.	50.0	18	18	36
2013.01.25.	60.0	3	2	5
2013.01.26.	20.0	1	4	5
2013.01.27.	75.0	3	1	4
2013.01.28.	25.0	4	12	16
2013.01.29.	42.86	12	16	28
2013.01.30.	54.17	13	11	24
2013.01.31.	32.14	9	19	28
2013.02.01.	61.11	11	7	18
2013.02.02.	40.0	2	3	5
2013.02.03.	66.67	2	1	3
2013.02.04.	61.95	70	43	113
2013.02.05.	37.5	30	50	80
2013.02.06.	7.69	1	12	13
2013.02.07.	37.84	14	23	37
2013.02.08.	40.0	6	9	15
2013.02.09.	80.0	4	1	5
2013.02.10.	100.0	1	0	1
2013.02.11.	33.33	1	2	3
2013.02.12.	60.0	15	10	25
2013.02.13.	78.57	11	3	14
2013.02.14.	69.44	25	11	36
2013.02.15.	52.94	9	8	17
2013.02.16.	50.0	3	3	6
2013.02.17.	100.0	3	0	3
2013.02.18.	76.67	23	7	30
2013.02.19.	68.42	26	12	38
2013.02.20.	76.74	33	10	43
2013.02.21.	71.43	10	4	14
2013.02.22.	46.67	14	16	30
2013.02.23.	50.0	1	1	2
2013.02.24.	66.67	4	2	6
2013.02.25.	81.25	13	3	16
2013.02.26.	62.5	15	9	24
2013.02.27.	47.62	20	22	42
2013.02.28.	38.71	12	19	31
2013.03.01.	50.0	4	4	8
2013.03.02.	33.33	1	2	3
2013.03.03.	40.0	2	3	5
2013.03.04.	70.0	14	6	20
2013.03.05.	60.34	35	23	58
2013.03.06.	54.55	12	10	22
2013.03.07.	53.12	17	15	32
2013.03.08.	60.0	21	14	35
2013.03.09.	50.0	1	1	2
2013.03.10.	80.0	4	1	5
2013.03.11.	50.0	9	9	18
2013.03.12.	51.72	15	14	29
2013.03.13.	44.44	4	5	9
2013.03.14.	76.92	10	3	13
2013.03.15.	50.0	2	2	4
2013.03.16.	100.0	1	0	1
2013.03.17.	66.67	2	1	3
2013.03.18.	35.29	6	11	17
2013.03.19.	68.75	11	5	16
2013.03.20.	40.0	2	3	5
2013.03.21.	83.78	31	6	37
2013.03.22.	80.0	12	3	15
2013.03.23.	100.0	1	0	1
2013.03.24.	44.44	4	5	9
2013.03.25.	75.0	30	10	40
2013.03.26.	50.0	4	4	8
2013.03.27.	53.85	7	6	13
2013.03.28.	33.33	7	14	21
2013.03.29.	77.27	34	10	44
2013.03.30.	33.33	1	2	3
2013.03.31.	0.0	0	4	4
2013.04.01.	50.0	5	5	10
2013.04.02.	49.06	26	27	53
2013.04.03.	71.05	27	11	38
2013.04.04.	43.59	17	22	39
2013.04.05.	47.06	16	18	34
2013.04.06.	66.67	2	1	3
2013.04.07.	0.0	0	2	2
2013.04.08.	38.46	10	16	26
2013.04.09.	57.14	12	9	21
2013.04.10.	78.95	15	4	19
2013.04.11.	83.33	25	5	30
2013.04.12.	67.5	27	13	40
2013.04.13.	75.0	3	1	4
2013.04.14.	50.0	2	2	4
2013.04.15.	91.11	41	4	45
2013.04.16.	75.0	27	9	36
2013.04.17.	69.57	16	7	23
2013.04.18.	63.41	26	15	41
2013.04.19.	44.44	4	5	9
2013.04.20.	0.0	0	2	2
2013.04.21.	0.0	0	2	2
2013.04.22.	82.35	14	3	17
2013.04.23.	59.09	13	9	22
2013.04.24.	52.0	13	12	25
2013.04.25.	61.54	8	5	13
2013.04.26.	92.0	23	2	25
2013.04.28.	33.33	1	2	3
2013.04.29.	53.66	22	19	41
2013.04.30.	64.29	9	5	14
2013.05.01.	42.86	3	4	7
2013.05.02.	62.75	32	19	51
2013.05.03.	64.52	20	11	31
2013.05.04.	75.0	3	1	4
2013.05.05.	37.5	3	5	8
2013.05.06.	77.42	96	28	124
2013.05.07.	59.42	41	28	69
2013.05.08.	59.09	13	9	22
2013.05.09.	50.0	9	9	18
2013.05.10.	42.86	3	4	7
2013.05.11.	0.0	0	2	2
2013.05.12.	50.0	3	3	6
2013.05.13.	62.96	17	10	27
2013.05.14.	78.26	18	5	23
2013.05.15.	68.18	15	7	22
2013.05.16.	73.33	11	4	15
2013.05.17.	85.71	6	1	7
2013.05.18.	66.67	2	1	3
2013.05.19.	25.0	1	3	4
2013.05.20.	63.89	23	13	36
2013.05.21.	60.0	15	10	25
2013.05.22.	35.48	11	20	31
2013.05.23.	63.64	7	4	11
2013.05.24.	93.75	15	1	16
2013.05.25.	66.67	2	1	3
2013.05.26.	50.0	1	1	2
2013.05.27.	28.57	2	5	7
2013.05.28.	83.33	10	2	12
2013.05.29.	60.0	12	8	20
2013.05.30.	67.39	31	15	46
2013.05.31.	46.67	7	8	15
2013.06.01.	62.5	5	3	8
2013.06.02.	50.0	1	1	2
2013.06.03.	70.83	17	7	24
2013.06.04.	58.33	7	5	12
2013.06.05.	25.0	3	9	12
2013.06.06.	25.0	1	3	4
2013.06.07.	46.67	7	8	15
2013.06.08.	33.33	1	2	3
2013.06.09.	60.0	3	2	5
2013.06.10.	60.0	3	2	5
2013.06.11.	50.0	3	3	6
2013.06.12.	56.1	23	18	41
2013.06.13.	50.0	13	13	26
2013.06.14.	53.57	15	13	28
2013.06.15.	50.0	2	2	4
2013.06.16.	100.0	1	0	1
2013.06.17.	76.19	16	5	21
2013.06.18.	80.0	4	1	5
2013.06.19.	42.11	24	33	57
2013.06.20.	64.71	22	12	34
2013.06.21.	66.67	12	6	18
2013.06.22.	33.33	1	2	3
2013.06.23.	33.33	1	2	3
2013.06.24.	22.22	4	14	18
2013.06.25.	25.0	4	12	16
2013.06.26.	58.33	7	5	12
2013.06.27.	28.12	9	23	32
2013.06.28.	33.33	6	12	18
2013.06.29.	25.0	1	3	4
2013.06.30.	81.82	9	2	11
2013.07.01.	65.79	25	13	38
2013.07.02.	27.27	3	8	11
2013.07.03.	50.0	10	10	20
2013.07.04.	40.0	2	3	5
2013.07.05.	33.33	1	2	3
2013.07.07.	20.0	1	4	5
2013.07.08.	62.96	17	10	27
2013.07.09.	32.35	11	23	34
2013.07.10.	22.22	2	7	9
2013.07.11.	81.82	18	4	22
2013.07.12.	72.5	29	11	40
2013.07.13.	60.0	3	2	5
2013.07.14.	80.0	4	1	5
2013.07.15.	77.78	14	4	18
2013.07.16.	82.35	14	3	17
2013.07.17.	77.78	14	4	18
2013.07.18.	41.67	10	14	24
2013.07.19.	72.73	8	3	11
2013.07.20.	50.0	1	1	2
2013.07.21.	50.0	1	1	2
2013.07.22.	48.78	20	21	41
2013.07.23.	57.14	4	3	7
2013.07.24.	22.5	9	31	40
2013.07.25.	55.17	16	13	29
2013.07.26.	51.43	18	17	35
2013.07.27.	50.0	2	2	4
2013.07.28.	50.0	2	2	4
2013.07.29.	53.33	16	14	30
2013.07.30.	73.68	14	5	19
2013.07.31.	59.46	22	15	37
2013.08.01.	78.57	22	6	28
2013.08.02.	32.89	25	51	76
2013.08.03.	66.67	2	1	3
2013.08.04.	71.43	5	2	7
2013.08.05.	55.36	31	25	56
2013.08.06.	62.96	17	10	27
2013.08.07.	50.0	2	2	4
2013.08.08.	62.5	15	9	24
2013.08.09.	52.94	9	8	17
2013.08.11.	60.0	3	2	5
2013.08.12.	66.67	22	11	33
2013.08.13.	54.55	42	35	77
2013.08.14.	38.1	8	13	21
2013.08.15.	36.36	4	7	11
2013.08.16.	23.08	3	10	13
2013.08.17.	100.0	1	0	1
2013.08.18.	25.0	1	3	4
2013.08.19.	42.86	3	4	7
2013.08.20.	78.26	18	5	23
2013.08.21.	33.33	2	4	6
2013.08.22.	66.67	8	4	12
2013.08.23.	46.15	18	21	39
2013.08.24.	0.0	0	1	1
2013.08.25.	0.0	0	5	5
2013.08.26.	14.29	1	6	7
2013.08.27.	23.08	3	10	13
2013.08.28.	43.75	14	18	32
2013.08.29.	80.95	17	4	21
2013.08.30.	78.57	11	3	14
2013.09.01.	28.57	2	5	7
2013.09.02.	36.36	8	14	22
2013.09.03.	52.78	19	17	36
2013.09.04.	66.67	10	5	15
2013.09.05.	64.71	22	12	34
2013.09.06.	69.7	23	10	33
2013.09.08.	100.0	1	0	1
2013.09.09.	78.95	15	4	19
2013.09.10.	23.08	3	10	13
2013.09.11.	55.56	10	8	18
2013.09.12.	65.38	17	9	26
2013.09.13.	71.05	27	11	38
2013.09.14.	100.0	2	0	2
2013.09.15.	66.67	2	1	3
2013.09.16.	83.33	25	5	30
2013.09.17.	31.67	19	41	60
2013.09.18.	66.67	2	1	3
2013.09.19.	40.0	2	3	5
2013.09.20.	25.0	1	3	4
2013.09.21.	50.0	1	1	2
2013.09.23.	80.0	4	1	5
2013.09.24.	16.67	3	15	18
2013.09.25.	40.91	9	13	22
2013.09.26.	27.27	9	24	33
2013.09.27.	59.26	16	11	27
2013.09.28.	100.0	2	0	2
2013.09.29.	66.67	2	1	3
2013.09.30.	76.19	16	5	21
2013.10.01.	37.5	3	5	8
2013.10.02.	68.97	20	9	29
2013.10.03.	33.33	1	2	3
2013.10.04.	63.96	71	40	111
2013.10.05.	14.29	1	6	7
2013.10.06.	36.36	4	7	11
2013.10.07.	65.93	89	46	135
2013.10.08.	57.14	20	15	35
2013.10.09.	33.33	2	4	6
2013.10.10.	46.67	7	8	15
2013.10.11.	46.88	30	34	64
2013.10.12.	20.0	1	4	5
2013.10.13.	16.67	1	5	6
2013.10.14.	46.15	24	28	52
2013.10.15.	71.88	23	9	32
2013.10.16.	55.17	32	26	58
2013.10.17.	40.0	20	30	50
2013.10.18.	51.61	16	15	31
2013.10.19.	66.67	2	1	3
2013.10.20.	40.0	2	3	5
2013.10.21.	26.67	12	33	45
2013.10.22.	51.16	22	21	43
2013.10.23.	53.85	14	12	26
2013.10.24.	50.0	18	18	36
2013.10.25.	75.0	15	5	20
2013.10.26.	50.0	1	1	2
2013.10.27.	0.0	0	1	1
2013.10.28.	88.0	22	3	25
2013.10.29.	64.71	22	12	34
2013.10.30.	36.11	13	23	36
2013.10.31.	81.82	9	2	11
2013.11.01.	14.29	1	6	7
2013.11.02.	100.0	1	0	1
2013.11.03.	0.0	0	1	1
2013.11.04.	50.0	5	5	10
2013.11.05.	68.18	15	7	22
2013.11.06.	29.63	8	19	27
2013.11.07.	66.67	18	9	27
2013.11.08.	61.82	34	21	55
2013.11.09.	25.0	1	3	4
2013.11.10.	66.67	4	2	6
2013.11.11.	40.0	16	24	40
2013.11.12.	25.0	11	33	44
2013.11.13.	50.77	33	32	65
2013.11.14.	50.6	42	41	83
2013.11.15.	66.67	12	6	18
2013.11.16.	66.67	4	2	6
2013.11.17.	0.0	0	2	2
2013.11.18.	81.25	26	6	32
2013.11.19.	38.71	12	19	31
2013.11.20.	83.33	20	4	24
2013.11.21.	90.32	28	3	31
2013.11.22.	70.83	17	7	24
2013.11.23.	50.0	2	2	4
2013.11.24.	60.0	3	2	5
2013.11.25.	87.32	62	9	71
2013.11.26.	78.12	25	7	32
2013.11.27.	37.04	10	17	27
2013.11.28.	89.74	35	4	39
2013.11.29.	76.19	16	5	21
2013.11.30.	100.0	3	0	3
2013.12.01.	100.0	2	0	2
2013.12.02.	71.7	38	15	53
2013.12.03.	70.0	28	12	40
2013.12.04.	53.85	28	24	52
2013.12.05.	33.33	11	22	33
2013.12.06.	62.96	17	10	27
2013.12.07.	33.33	1	2	3
2013.12.08.	66.67	2	1	3
2013.12.09.	36.0	9	16	25
2013.12.10.	78.57	11	3	14
2013.12.11.	69.23	27	12	39
2013.12.12.	66.67	8	4	12
2013.12.13.	76.47	13	4	17
2013.12.14.	0.0	0	3	3
2013.12.15.	80.0	4	1	5
2013.12.16.	80.0	16	4	20
2013.12.17.	63.64	21	12	33
2013.12.18.	61.54	8	5	13
2013.12.19.	66.67	42	21	63
2013.12.20.	72.5	29	11	40
2013.12.21.	50.0	2	2	4
2013.12.22.	0.0	0	1	1
2013.12.23.	81.13	43	10	53
2013.12.24.	83.33	20	4	24
2013.12.25.	71.43	5	2	7
2013.12.26.	59.46	22	15	37
2013.12.27.	89.74	35	4	39
2013.12.28.	100.0	4	0	4
2013.12.29.	25.0	1	3	4
2013.12.30.	52.17	12	11	23
2013.12.31.	69.7	23	10	33
2014.01.01.	66.67	2	1	3
2014.01.02.	78.38	29	8	37
2014.01.03.	81.82	18	4	22
2014.01.04.	100.0	1	0	1
2014.01.05.	100.0	2	0	2
2014.01.06.	63.89	23	13	36
2014.01.07.	50.0	14	14	28
2014.01.08.	30.77	8	18	26
2014.01.09.	50.0	5	5	10
2014.01.10.	53.33	16	14	30
2014.01.11.	100.0	3	0	3
2014.01.12.	100.0	1	0	1
2014.01.13.	59.18	29	20	49
2014.01.14.	48.15	13	14	27
2014.01.15.	22.86	8	27	35
2014.01.16.	71.43	15	6	21
2014.01.17.	83.33	20	4	24
2014.01.18.	40.0	2	3	5
2014.01.19.	66.67	2	1	3
2014.01.20.	45.45	5	6	11
2014.01.21.	85.71	6	1	7
2014.01.22.	60.0	6	4	10
2014.01.23.	88.89	16	2	18
2014.01.24.	44.0	11	14	25
2014.01.25.	100.0	1	0	1
2014.01.26.	66.67	2	1	3
2014.01.27.	52.38	11	10	21
2014.01.28.	95.83	23	1	24
2014.01.29.	82.93	34	7	41
2014.01.30.	75.0	3	1	4
2014.01.31.	83.33	5	1	6
2014.02.01.	50.0	1	1	2
2014.02.02.	50.0	1	1	2
2014.02.03.	43.59	17	22	39
2014.02.04.	75.0	30	10	40
2014.02.05.	81.58	31	7	38
2014.02.06.	69.23	18	8	26
2014.02.07.	47.06	8	9	17
2014.02.08.	33.33	1	2	3
2014.02.09.	0.0	0	1	1
2014.02.10.	66.67	10	5	15
2014.02.11.	23.33	7	23	30
2014.02.12.	42.11	40	55	95
2014.02.13.	67.39	62	30	92
2014.02.14.	77.5	31	9	40
2014.02.15.	40.0	2	3	5
2014.02.16.	55.56	5	4	9
2014.02.17.	75.0	21	7	28
2014.02.18.	86.67	13	2	15
2014.02.19.	75.0	21	7	28
2014.02.20.	60.61	20	13	33
2014.02.21.	70.59	24	10	34
2014.02.22.	100.0	4	0	4
2014.02.23.	100.0	2	0	2
2014.02.24.	78.12	25	7	32
2014.02.25.	58.62	17	12	29
2014.02.26.	44.0	11	14	25
2014.02.27.	38.71	12	19	31
2014.02.28.	71.43	15	6	21
2014.03.02.	71.43	5	2	7
2014.03.03.	72.73	16	6	22
2014.03.04.	96.43	27	1	28
2014.03.05.	75.0	3	1	4
2014.03.06.	85.0	17	3	20
2014.03.07.	63.64	7	4	11
2014.03.08.	100.0	1	0	1
2014.03.09.	33.33	1	2	3
2014.03.10.	73.33	11	4	15
2014.03.11.	30.0	3	7	10
2014.03.12.	88.89	24	3	27
2014.03.13.	83.78	31	6	37
2014.03.14.	70.59	12	5	17
2014.03.15.	75.0	3	1	4
2014.03.16.	66.67	2	1	3
2014.03.17.	25.0	3	9	12
2014.03.18.	35.71	10	18	28
2014.03.19.	34.29	12	23	35
2014.03.20.	66.67	4	2	6
2014.03.21.	17.95	7	32	39
2014.03.22.	33.33	1	2	3
2014.03.23.	85.71	6	1	7
2014.03.24.	72.22	26	10	36
2014.03.25.	7.69	1	12	13
2014.03.26.	72.22	13	5	18
2014.03.27.	43.18	19	25	44
2014.03.28.	84.91	45	8	53
2014.03.29.	75.0	3	1	4
2014.03.30.	85.71	6	1	7
2014.03.31.	79.55	35	9	44
2014.04.01.	54.05	20	17	37
2014.04.02.	45.45	25	30	55
2014.04.03.	59.04	49	34	83
2014.04.04.	71.19	42	17	59
2014.04.05.	100.0	7	0	7
2014.04.06.	50.0	2	2	4
2014.04.07.	42.0	21	29	50
2014.04.08.	67.65	23	11	34
2014.04.09.	44.0	11	14	25
2014.04.10.	61.54	16	10	26
2014.04.11.	64.44	29	16	45
2014.04.12.	60.0	3	2	5
2014.04.13.	50.0	1	1	2
2014.04.14.	61.9	26	16	42
2014.04.15.	70.97	22	9	31
2014.04.16.	52.63	10	9	19
2014.04.17.	57.14	8	6	14
2014.04.18.	56.25	9	7	16
2014.04.19.	33.33	1	2	3
2014.04.20.	100.0	1	0	1
2014.04.21.	33.33	12	24	36
2014.04.22.	52.94	9	8	17
2014.04.23.	82.76	24	5	29
2014.04.24.	33.33	9	18	27
2014.04.25.	38.46	15	24	39
2014.04.26.	50.0	1	1	2
2014.04.27.	25.0	1	3	4
2014.04.28.	17.86	5	23	28
2014.04.29.	54.29	19	16	35
2014.04.30.	78.95	15	4	19
2014.05.01.	71.43	5	2	7
2014.05.02.	80.0	20	5	25
2014.05.03.	66.67	2	1	3
2014.05.04.	100.0	4	0	4
2014.05.05.	100.0	2	0	2
2014.05.06.	50.0	1	1	2
2014.05.07.	73.33	11	4	15
2014.05.08.	16.67	5	25	30
2014.05.09.	75.0	12	4	16
2014.05.10.	100.0	4	0	4
2014.05.11.	50.0	2	2	4
2014.05.12.	79.49	31	8	39
2014.05.13.	50.4	63	62	125
2014.05.14.	74.29	26	9	35
2014.05.15.	73.91	17	6	23
2014.05.16.	44.44	16	20	36
2014.05.17.	42.86	3	4	7
2014.05.18.	50.0	2	2	4
2014.05.19.	69.44	25	11	36
2014.05.20.	50.0	6	6	12
2014.05.21.	83.33	10	2	12
2014.05.22.	71.43	5	2	7
2014.05.23.	77.08	37	11	48
2014.05.24.	33.33	2	4	6
2014.05.25.	0.0	0	3	3
2014.05.26.	61.9	13	8	21
2014.05.27.	71.43	20	8	28
2014.05.28.	61.36	27	17	44
2014.05.29.	84.21	16	3	19
2014.05.30.	76.19	16	5	21
2014.05.31.	50.0	2	2	4
2014.06.01.	100.0	2	0	2
2014.06.02.	50.0	7	7	14
2014.06.03.	30.0	6	14	20
2014.06.04.	83.33	5	1	6
2014.06.05.	64.86	24	13	37
2014.06.06.	33.33	1	2	3
2014.06.07.	0.0	0	1	1
2014.06.08.	100.0	1	0	1
2014.06.09.	50.0	30	30	60
2014.06.10.	89.47	51	6	57
2014.06.11.	83.33	35	7	42
2014.06.12.	51.52	17	16	33
2014.06.13.	44.9	22	27	49
2014.06.14.	100.0	1	0	1
2014.06.15.	66.67	2	1	3
2014.06.16.	79.49	31	8	39
2014.06.17.	72.22	13	5	18
2014.06.18.	80.0	12	3	15
2014.06.19.	79.1	53	14	67
2014.06.20.	87.5	35	5	40
2014.06.21.	25.0	1	3	4
2014.06.22.	66.67	2	1	3
2014.06.23.	85.71	30	5	35
2014.06.24.	87.5	14	2	16
2014.06.25.	81.11	73	17	90
2014.06.26.	34.21	13	25	38
2014.06.27.	67.65	23	11	34
2014.06.28.	50.0	5	5	10
2014.06.29.	100.0	1	0	1
2014.06.30.	80.0	48	12	60
2014.07.01.	30.43	7	16	23
2014.07.02.	92.86	52	4	56
2014.07.03.	73.33	44	16	60
2014.07.04.	72.0	36	14	50
