id	ratio	positive	negetive	num	라벨링	등락률
20120305	11.11	1	8	9	0	-3.4476588130032813
20120322	57.14	4	3	7	0	-6.036416757969429
20120327	0.0	0	4	4	0	-6.324889205011762
20120328	14.29	1	6	7	0	-2.599147246072075
20120403	55.56	5	4	9	0	-4.207948346877435
20120410	37.5	6	10	16	0	-2.69341553388246
20120424	37.5	3	5	8	0	-8.628747795414464
20120427	70.0	7	3	10	0	-4.384770668043754
20120502	25.0	2	6	8	0	-2.8648946932769244
20120504	36.36	8	14	22	0	-2.819966450559913
20120515	44.0	11	14	25	0	-3.866213151927437
20120517	60.0	9	6	15	0	-5.658412404535987
20120522	52.94	9	8	17	0	-3.2175264813275004
20120524	48.0	12	13	25	0	-4.1263126646628825
20120618	38.89	7	11	18	0	-7.100527668786363
20120627	14.29	2	12	14	0	-3.61562110933252
20120628	33.33	6	12	18	0	-3.8698792639848167
20120709	40.0	6	9	15	0	-3.734190885310424
20120712	62.5	5	3	8	0	-3.5673101027826526
20120713	30.0	3	7	10	0	-5.664595627420907
20120717	28.57	4	10	14	0	-5.416782054832456
20120720	33.33	3	6	9	0	-5.90963572880296
20120727	52.63	10	9	19	0	-2.9835735836406303
20120801	50.0	7	7	14	0	-2.742084703947368
20120813	55.56	10	8	18	0	-2.639028399232947
20120903	50.0	14	14	28	0	-8.079388475645287
20120905	29.41	5	12	17	0	-4.0924481083468285
20120913	68.75	11	5	16	0	-4.362013288924207
20120914	27.78	5	13	18	0	-4.559195290540421
20120921	46.67	7	8	15	0	-3.7618574984949316
20121012	28.57	6	15	21	0	-3.562407589945786
20121017	46.15	6	7	13	0	-8.252350850709188
20121022	34.62	9	17	26	0	-4.696603182174372
20121105	38.24	13	21	34	0	-5.507576992015642
20121113	45.0	9	11	20	0	-3.0219202458950094
20121115	65.0	13	7	20	0	-9.049660533471233
20121120	60.0	15	10	25	0	-3.1327578198824417
20121123	50.0	5	5	10	0	-2.564059081890485
20121126	41.67	5	7	12	0	-3.7158222670866894
20121129	12.5	1	7	8	0	-4.242324199405745
20121130	28.57	2	5	7	0	-5.280698730104005
20121204	38.89	7	11	18	0	-12.903964724072766
20121205	35.29	6	11	17	0	-9.161242246915203
20121210	22.22	2	7	9	0	-3.3524532096254487
20121217	38.46	5	8	13	0	-5.004938328318442
20121218	46.67	7	8	15	0	-12.150007253735676
20130109	14.29	1	6	7	0	-6.199545771401588
20130114	52.38	11	10	21	0	-4.873633310307043
20130116	25.0	2	6	8	0	-4.045074408145734
20130121	40.0	2	3	5	0	-2.7063492063492065
20130125	0.0	0	4	4	0	-7.06087499674674
20130130	30.0	3	7	10	0	-5.303118454735864
20130205	25.0	7	21	28	0	-3.593799613197472
20130206	9.09	1	10	11	0	-4.928438828672375
20130315	33.33	1	2	3	0	-4.572224006852982
20130404	50.0	5	5	10	0	-6.1082332626952365
20130405	30.77	4	9	13	0	-10.223401809784539
20130417	31.82	7	15	22	0	-3.912195495047611
20130422	66.67	6	3	9	0	-3.1859428480458485
20130424	66.67	6	3	9	0	-6.140402785174666
20130429	38.46	5	8	13	0	-6.054917170383513
20130522	22.22	2	7	9	0	-4.673839946200403
